Name,ID,smiles,MF_PC_0,MF_PC_1,MF_PC_2,MF_PC_3,MF_PC_4,MF_PC_5,MF_PC_6,MF_PC_7,MF_PC_8,MF_PC_9,MF_PC_10,MF_PC_11,MF_PC_12,MF_PC_13,MF_PC_14,MF_PC_15,MF_PC_16,MF_PC_17,MF_PC_18,MF_PC_19,Yield
Ra21_Rb028,CNP18,N#Cc1ccc(-c2ccc(-c3c(C#N)c(-c4cccc(C(F)(F)F)c4)nc(-c4cccc(C(F)(F)F)c4)c3C#N)cc2)cc1,1.728074090587549,-1.210562179720926,1.0312764407495418,-1.043367375855102,0.7646502406207666,-0.17953398550256,-0.1451155234601442,-0.1200535538245814,1.9405243536758996,-0.4712050566106465,-0.3825999954555971,1.02266765373997,0.1333264473192887,-0.5441090940257924,0.8663884797576374,0.1373743109213021,-0.3125680761807565,-0.021934802770664,-0.3117175069875171,-0.387286718119319,1
Ra11_Rb023,CNP19,CN(c1ccccc1)c1ccc(-c2c(C#N)c(-c3ccc(Cl)cc3)nc(-c3ccc(Cl)cc3)c2C#N)cc1,0.8726491821067287,-1.9016610355235373,-0.240715120290532,0.0684541476645547,0.956555597833064,-0.0055818936895102,-0.180007498592069,-0.1628438631729423,-0.5117278172483299,-0.3339407808862518,0.3137975693694875,-0.4783912352814569,-0.1086846617927471,0.5774828354234834,0.3677788901769127,-0.6506033383865621,1.786604599529048,0.2321583084589787,1.4973382558875603,0.2291901786998665,0
Ra05_Rb026,CNP20,Cc1ccc(-c2nc(-c3ccc(C)cc3)c(C#N)c(-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c2C#N)cc1,0.7793591002351348,-2.404476333253339,-1.1903506657954854,0.2805080947244207,0.2641004319541877,1.645795748657079,0.1118913897108757,0.1713093254881768,-0.3263305633871556,-0.1840873957651331,0.0950013953104049,-0.188511486411402,-0.2971292324981333,0.4385458487387488,0.3205247260624821,0.6738063666716134,-0.0994392521388627,-0.5127850154274733,0.0117542194943371,0.1148936995896415,0
Ra03_Rb020,CNP21,N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)c(C#N)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2C#N)cc1,2.3065754414124977,0.5780468794747191,0.1246508291971973,-0.2101286935829021,1.4782465802975275,-0.5003670056434975,-0.85289734618201,0.8697012428955142,-1.286408620022632,-1.2071142404856412,-0.2203036250261532,0.5905130241856074,0.9296281070584008,-0.2077859144460127,0.5982961587938159,0.5869662321486211,-0.6973409099577774,0.3139774762397649,0.0361066234837862,-0.2687521349387511,10
Ra05_Rb020,CNP22,Cc1ccc(-c2nc(-c3ccc(C)cc3)c(C#N)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2C#N)cc1,2.2397655274810617,0.682079345931046,-0.567657928606419,0.1739535672142509,0.9724408603869372,1.492938570254044,-0.5893098698349044,1.276900332038022,-1.7616176735795464,-0.5135775795198597,0.4553112016505526,0.4007142866967987,0.0851772391989304,-0.1945611961300145,0.5229129579542573,0.2030052377595191,-0.2157803507089987,-0.0407755488536625,-0.246957291525631,0.0937388434907489,24
Ra09_Rb016,CNP23,CCn1c2ccccc2c2cc(-c3c(C#N)c(-c4ccc(OC)cc4)nc(-c4ccc(OC)cc4)c3C#N)ccc21,2.678442270734324,0.8528692132135188,-0.803049325406443,2.353649417200115,-0.9822077822918652,-0.7455098468725274,0.8775851053003213,-0.8401476522253642,-0.1093171819582568,-0.4689620214207252,-0.3089332567823685,-0.1681511031408187,0.4306493849020065,0.1531316934888072,-0.2758099996276015,0.235992706157703,-0.0339473960714305,-0.0132207353255856,0.1913075080746613,-0.2761207733511636,52
Ra17_Rb017,CNP24,COc1cccc(-c2nc(-c3cccc(OC)c3)c(C#N)c(-c3ccc4c(c3)c3ccccc3n4C)c2C#N)c1,2.608225089530378,1.0772179640846586,-0.1530630151278677,1.6523078691765123,-0.7579407088396463,-0.8225275366302631,0.915656890691408,-0.2332587165266781,0.4313981186800363,0.4009340801878603,0.0890516521353031,0.2252274849584822,-0.8319031216778222,-0.7009046993647999,0.516170723479112,-1.1264294606788732,0.1491377620392004,0.6413023473919862,-0.97785356791686,0.5510583883096015,43
Ra09_Rb020,CNP25,COc1ccc(-c2nc(-c3ccc(OC)cc3)c(C#N)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2C#N)cc1,2.391071404869585,0.6484421110736788,-0.50793324550672,0.946633222713803,0.383430390009125,-0.7116992000190848,1.239990339774042,1.4817200633828396,-1.7864225692686972,-0.9865100281963352,0.2833941365693366,0.2725418849591953,0.2608446902742364,-0.7987926630685065,0.6710046937429206,-0.1092286001493558,-0.0859187215942891,0.1287860342580499,-0.1201641427560233,-0.3148415904508785,30
Ra07_Rb001,CNP26,N#Cc1c(-c2ccc(C(F)(F)F)cc2)nc(-c2ccc(C(F)(F)F)cc2)c(C#N)c1-c1cccc2ccccc12,1.4060349908809646,-0.5741407469075746,1.4589320615946215,-1.3866334579935735,-1.4817938382361866,-0.1834602733558486,-0.8755708120436673,0.7223986923175401,0.3523037430546763,-1.270867631455469,0.1363513551432389,-1.0813992690774883,0.2327060396005986,-0.1766437379081367,-0.1075034317695144,-0.1992637970474186,0.7359537587277013,-0.2158850997267052,-0.8992641313221713,0.379755878869116,0
Ra10_Rb012,CNP27,N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cc5)cc4)c(C#N)c(-c4ccc(C#Cc5ccccc5)cc4)c3C#N)cc2)cc1,1.6624264323019171,-1.574934984699999,0.7878441176264158,-0.8038063839646152,1.5601963798688852,-0.6260833322724854,-0.0820463301614917,-0.4406714082950376,0.1181801235184092,-0.6355973756737788,-0.7808391607354516,1.0369268498980222,0.0751938693750244,0.5600528681761217,-0.6431129832449997,0.1983169126604974,0.1325482861317371,0.1739878553437429,0.0901006258018797,0.2011859754569898,0
Ra12_Rb021,CNP28,Cc1cccc(-c2nc(-c3cccc(C)c3)c(C#N)c(-c3ccc4ccc5cccc6ccc3c4c56)c2C#N)c1,1.5952791438714042,-0.7325632985781546,0.7439359490397639,-1.155199418728067,-1.935063559181781,0.7511916323339684,-0.3084356538610174,1.137161028337225,0.4321005907950657,2.4608174460284054,0.6946335702511562,0.3499518081476776,0.1571676189344193,0.4574621788398866,0.343287162789241,-0.0731514205669499,0.2201913173613172,-0.2819640870665737,-0.4726436384161713,-0.8271603032138629,23
Ra05_Rb021,CNP29,Cc1ccc(-c2nc(-c3ccc(C)cc3)c(C#N)c(-c3ccc4ccc5cccc6ccc3c4c56)c2C#N)cc1,1.7137723361888442,-1.2357287129034762,0.5034501231590597,-1.1723274537665906,-1.8202322528452384,1.4567917494878462,-0.1342576139833382,1.3094119717700496,-0.5302218269174771,1.3781938396379394,0.4396055596825403,-0.3338985256905498,0.1796899983452995,1.1204930244711002,-0.4793052684771686,0.3742897755875523,0.1741095657750858,0.1068730849764013,-0.4694844595737842,-0.499506457801454,32
Ra06_Rb014,CNP30,N#Cc1c(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)c(C#N)c1-c1ccc(-c2cccc3ccccc23)cc1,1.844016708912644,-0.89976657126962,1.0647513163622335,-1.3620107444976135,-0.4155142035140844,0.1362450346334133,-0.5365823889488691,-0.1424155112687599,-0.4562340258161222,-1.0852582544244218,-0.1545551489626346,-1.6517983467594688,-0.5037890221618476,-1.2182503753997924,-0.3419300658313036,-0.5903888134571841,0.287273213655463,-0.8756316111555923,-0.5329178898118399,0.18027083666785,0
Ra20_Rb016,CNP31,CCn1c2ccccc2c2cc(-c3c(C#N)c(-c4cccc(I)c4)nc(-c4cccc(I)c4)c3C#N)ccc21,2.496971392769069,1.1343819376980615,-0.1976276692067251,1.6939598262962372,-0.4480701075827325,-0.0684938635547196,-1.0986974796308475,-1.453042191618613,1.0963895715973089,0.411513414233367,0.0173898666386566,-0.1471069282805447,0.531915468031717,-0.3492273765633386,0.4376629725316857,0.3585623646997898,-0.0476580816015346,-0.6500675657767556,0.3568421124619876,-0.5325159219784702,32
Ra09_Rb017,CNP32,COc1ccc(-c2nc(-c3ccc(OC)cc3)c(C#N)c(-c3ccc4c(c3)c3ccccc3n4C)c2C#N)cc1,2.5748296421096803,0.8773898724727829,-0.6085748465187423,1.697825830130782,-0.7302767394300157,-0.6378068706506859,1.41882860214301,-0.0260427641747603,-0.4734717753764065,-0.6138146374181566,-0.1704550841184741,-0.350199054418896,-0.4178531218467745,-0.0130639796479037,-0.4258151720633104,-0.9790531584262068,-0.0668414001817141,0.926987698159774,-0.5228279717544011,0.147640273205433,49
Ra13_Rb003,CNP33,N#Cc1c(-c2ccc3ccccc3c2)nc(-c2ccc3ccccc3c2)c(C#N)c1-c1ccc2c3c(cccc13)CC2,1.6679796271552436,-0.4554854977239032,1.388987764372121,-1.117306028432289,-2.168818351910917,-0.7608777071081113,-0.6711947833790612,0.9163120771976392,0.133942724970463,1.2340349478593935,0.3683891067543343,-0.310912565284063,0.7681894602192307,0.5221857945835214,0.0820891665024927,-0.5292191124544927,-0.0344606962253714,0.1442323371516136,0.1774064979119486,-0.974043228543133,1
Ra13_Rb016,CNP34,CCn1c2ccccc2c2cc(-c3c(C#N)c(-c4ccc5ccccc5c4)nc(-c4ccc5ccccc5c4)c3C#N)ccc21,2.425043079920867,1.1726978469813198,-0.2425813107969424,1.5072523318277262,-0.9761694462394952,-0.1282106865328824,-0.7187714977544928,-1.174611612455534,0.5406008300434813,0.3490375252915667,-0.0196451563103637,-0.1977507863664401,0.8149640385369918,0.1962289211241418,0.165305411634491,0.0107807773827616,0.1420653404238131,-0.594091812210012,0.3553977963713032,-0.5738867576313926,1
Ra05_Rb017,CNP35,Cc1ccc(-c2nc(-c3ccc(C)cc3)c(C#N)c(-c3ccc4c(c3)c3ccccc3n4C)c2C#N)cc1,2.4235237647211574,0.91102710733015,-0.6682995296184409,0.9251461746312296,-0.1412662690522037,1.5668308996224438,-0.410471607465937,-0.230862495519578,-0.4486668796872555,-0.14088218874168,0.0014619809627422,-0.2220266526812927,-0.5935205729220802,0.5911674872905881,-0.5739069078519734,-0.6668193205173306,-0.1967030292964239,0.757426115048062,-0.6496211205240088,0.5562207071470607,55
Ra18_Rb016,CNP36,CCn1c2ccccc2c2cc(-c3c(C#N)c(-c4ccc(I)cc4)nc(-c4ccc(I)cc4)c3C#N)ccc21,2.4690154291905944,0.9717646071282462,-0.5975516085763534,1.6147548378900858,-0.3096196810907246,0.1747934702019375,-0.7778893839962113,-1.3843543271609269,0.4212297340523107,-0.4978631846975636,-0.2679212987392394,-0.6173306406627819,0.8907654864818352,0.2058143836133438,-0.4423235331592092,0.2501950460300211,-0.2049801663916267,-0.4188072823892185,0.6882882934952909,-0.728341858927815,40
Ra10_Rb018,CNP37,N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cc5)cc4)c(C#N)c(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)c3C#N)cc2)cc1,2.4672225696015526,1.1951095972844048,0.1676447762258519,0.4240673184868788,1.4948721186181604,-0.4707171948842173,-0.8983851691627566,0.1333616293619073,-0.3231002854236605,-0.8940858284790233,-0.3684755835174331,0.5528375371405219,0.4795453133290071,0.7469845297083696,-0.1443595687087138,0.3024186443027817,-0.8388427515398781,1.0448858736084936,-0.225107863622385,-0.4333387449639019,7
Ra05_Rb019,CNP38,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c(C#N)c(-c4ccc(C)cc4)nc(-c4ccc(C)cc4)c3C#N)cc2)cc1,1.0607325526613407,-2.5821320793914277,-1.454594445602016,1.1215312538841409,-0.4074318380283107,0.7518280419577661,1.853965033622895,0.5396214433639434,-0.7613540365482047,-0.3149698767180454,0.0068946525780498,-0.0093971054469051,-0.5703593688370995,0.2087259386525131,0.4517972058617723,0.6660140127486982,-0.0894893388555719,-0.4299135613559674,-0.1470631322954494,-0.0081496145530067,0
Ra03_Rb019,CNP39,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c(C#N)c(-c4ccc(C#N)cc4)nc(-c4ccc(C#N)cc4)c3C#N)cc2)cc1,1.1936250383392804,-2.6934046034554986,-0.927309703110096,0.9498220938188622,-0.096851159427928,-1.0208679165672423,1.699392369596265,0.2870240214876631,-0.188919287940541,-1.0165416072742182,-0.6363636207798986,0.3477895215681763,0.2089580590829806,0.1852333580349276,0.4804282223424643,1.0750708072832078,-0.5017306697738927,-0.0750631054952283,0.1833595399530956,-0.257308322871587,0
Ra02_Rb028,CNP40,N#Cc1ccc(-c2ccc(-c3c(C#N)c(-c4cccc(C#N)c4)nc(-c4cccc(C#N)c4)c3C#N)cc2)cc1,1.824338927712074,-1.3040388395250693,0.9047574261925928,-0.8879966894331052,1.0140204417308307,-0.4197411852794109,-0.0897061032009204,-0.3919737256163265,1.2557668137534013,0.4083437323830408,-0.5689962404011901,1.2450070779455982,-0.0828291153345039,-0.3142306072262775,0.6560981329275666,0.3639337445557848,-0.3218712130527523,0.051693748065154,0.2072894551797581,-0.2855706513016992,1
Ra03_Rb007,CNP41,N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)c(C#N)c(-c3cccc(-c4ccccc4)c3)c2C#N)cc1,1.7919295242961553,-0.9750700684945834,1.044412361335296,-0.4288516359726964,1.129939271199706,-0.6199783561425923,-0.2849214501976401,-0.6007313444708046,0.9025137410257168,0.0712336070171908,-0.5147302764854922,0.6498563749066143,-0.3345655175774354,0.7589794337925425,-0.3391380104707616,0.2055122741362898,-0.3851988900703469,0.553643210285429,-0.0055150360928453,-0.1931524075929156,0
Ra05_Rb016,CNP42,CCn1c2ccccc2c2cc(-c3c(C#N)c(-c4ccc(C)cc4)nc(-c4ccc(C)cc4)c3C#N)ccc21,2.5271363933457995,0.8865064480708852,-0.8627740085061419,1.5809697617005636,-0.3931973119140536,1.4591279234006016,-0.9517151043086252,-1.0449673835701818,-0.0845122862691057,0.003970427255751,-0.1370161917011522,-0.0399787014032155,0.2549819338267005,0.7573631604272995,-0.4239017354162645,0.5482265440665783,-0.1638090251861401,-0.1827823184372982,0.0645143593050537,0.1324596605904637,67
Ra12_Rb016,CNP43,CCn1c2ccccc2c2cc(-c3c(C#N)c(-c4cccc(C)c4)nc(-c4cccc(C)c4)c3C#N)ccc21,2.5481162419566767,1.1231232265241815,-0.3305309529362856,1.6172978975038084,-0.5408865754363285,0.7187619502322705,-1.24375654353046,-1.105887647638152,0.8102796832027431,0.9628044939878164,0.1776154647180481,0.3639603658575351,0.1535460141884558,-0.097708473752617,0.6017482519845406,0.5521125405508885,0.0410096206097377,-0.595986654521797,-0.1917080380469104,-0.1615568037759483,54
Ra09_Rb021,CNP44,COc1ccc(-c2nc(-c3ccc(OC)cc3)c(C#N)c(-c3ccc4ccc5cccc6ccc3c4c56)c2C#N)cc1,1.865078213577369,-1.2693659477608432,0.5631748062587584,-0.3996477982670391,-2.409242723223051,-0.7478460207852837,1.695042595625608,1.514231703114868,-0.5550267226066279,0.905261390961463,0.2676884946013241,-0.4620709274281531,0.3553574494206055,0.5162615575326084,-0.3312135326885057,0.0620559376786775,0.3039711948897953,0.2764346680881137,-0.342691310804177,-0.9080868917430812,33
Ra17_Rb012,CNP45,COc1cccc(-c2nc(-c3cccc(OC)c3)c(C#N)c(-c3ccc(C#Cc4ccccc4)cc3)c2C#N)c1,1.9790743353611293,-1.2546435843969317,0.6900131223669244,0.3338944517291651,0.4258083556465002,-1.3457491913446755,1.422305643187145,-0.0208026795367366,0.675607703397586,0.5838990100192222,-0.2267780001648544,1.828059567366271,-0.8445245799258336,-0.4202131773619339,0.4007369947835357,-0.5777541043591623,0.7933538113481414,-0.2340457879653127,-0.520552559190784,0.6537170370913798,0
Ra03_Rb001,CNP46,N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)c(C#N)c(-c3cccc4ccccc34)c2C#N)cc1,1.7841265558731163,-0.9141507548437549,1.4516127829082308,-1.2813760599080533,-0.9782846473742388,-0.8707069512474123,-1.0348805492139297,0.2438479309729331,-0.4452309697155401,-0.5589172711182009,-0.5976949193277654,-0.3929696790160081,0.2747484108155337,0.3886716164807883,-0.2662922861158404,0.7475844317568102,-0.0600817844101783,0.0782018400605672,-0.2208091755448613,0.4717729265531588,1
Ra09_Rb011,CNP47,COc1ccc(-c2nc(-c3ccc(OC)cc3)c(C#N)c(-c3ccc4c(c3)c3ccccc3n4Cc3ccccc3)c2C#N)cc1,2.62399775685787,0.9766693031623828,-0.5267274869261586,2.215790461125211,-0.5350658960269056,-0.6583373161430011,1.24933476035954,-0.6523769654854685,-0.4675709233879403,-0.360024740717607,-0.013475963145247,-0.3059704811046618,0.1522922654216982,0.7523223838007331,-0.6701808732697511,-0.6637315624734877,0.8795450961690648,0.3417645227919491,0.3329473200469952,0.0581537645639545,38
Ra05_Rb011,CNP48,Cc1ccc(-c2nc(-c3ccc(C)cc3)c(C#N)c(-c3ccc4c(c3)c3ccccc3n4Cc3ccccc3)c2C#N)cc1,2.472691879469345,1.010306538019751,-0.5864521700258573,1.4431108056256583,0.0539445743509065,1.5463004541301288,-0.5799654492494072,-0.8571966968302859,-0.4427660276987886,0.1129077079588691,0.1584411019359691,-0.1777980793670591,-0.0233751856536073,1.3565538507392243,-0.8182726090584139,-0.3514977245646124,0.7496834670543551,0.1722029396802366,0.2061541712773872,0.4667341985055818,53
Ra11_Rb024,CNP49,Cc1ccc(-c2ccc(-c3c(C#N)c(-c4ccc(Cl)cc4)nc(-c4ccc(Cl)cc4)c3C#N)cc2)cc1,1.53579227762965,-1.627106559717233,-0.5518711336596205,-0.6550791346173709,0.7543507109859517,2.0522347573744275,0.4761907599783118,0.2074641581049739,-0.223836505043463,0.130800742816743,0.0292406187384187,-0.2107917713549054,-0.222269428772517,0.3483323435539907,0.3764358725126382,-0.0145731419045826,1.0770456603395246,0.4932879643282006,1.2996754187668127,0.4071025221392616,1
