,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_2+2,0.8737738197246946,-0.2188091537206307,0.9516863997843523,0.5427033765544911,0.7414787447359543,0.3583300260088183
1,Reaction_2+2,Reaction_CN,Reaction_CO_biphenyl,0.9379561557306464,-2.7692514478271644,0.9779446989872115,0.5097904774469051,0.7181848464596079,0.42148525514796764
2,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.8583738458222406,0.4319612589762014,0.9517181036774767,0.661728546036553,0.5042525132587243,0.5344991576497129
3,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_ortho,0.8760505421953875,0.21541716051742799,0.9469859591251867,0.6028868399325507,0.6868469006664226,0.31313158505782124
4,Reaction_CN,Reaction_CO_ortho,Reaction_CO_1.5h,0.9185719070275553,-1.2660215092645895,0.9648507189516167,0.44645237313006314,0.7144562696162935,0.2728340034983582
5,Reaction_2+2,Reaction_CO_ortho,Reaction_CN,0.7873770399549803,0.3672578391717467,0.9284120298144972,0.6512114750467918,0.6825891720788831,0.5657307504911521
6,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.9039793548705667,-0.21192163482174942,0.9737527069932144,0.4633259324742321,0.6345157082346952,0.331513021509405
7,Reaction_CF3,Reaction_Cy,Reaction_CH2CF3,0.8836621722846442,-0.08053808886526337,0.9670852206381356,0.1946631753089702,0.7387396106903157,0.2742498424970129
8,Reaction_CO_1.5h,Reaction_CO_Cl,Reaction_2+2,0.8678695516075096,0.4009158461879735,0.950035919558645,0.6634466130171323,0.7340751983013276,0.3676236705988154
9,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.9632101566275647,-4.519171112821115,0.9844061438531739,0.4197913342017953,0.6667768868321989,0.33038732016467076
10,Reaction_2+2,Reaction_CS,Reaction_CO_1.5h,0.9198434465800965,-1.0202425932336743,0.9675676329441606,0.49375030853701324,0.6737641025584907,0.40700608581352693
11,Reaction_2+2,Reaction_CO_biphenyl,Reaction_CO_ortho,0.864640875449355,0.23580183894665452,0.9593968567748136,0.4987321904526059,0.69622425552229,0.39305198333405256
