,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.8846179461032494,0.42326180087139964,0.9495702693548593,0.6600458399374888,0.6999658228156914,0.4943417927003255
1,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9878156690048912,0.10835248720846846,0.9948701730057566,0.43597675856356616,0.8937177189870195,0.3725987957398261
2,Reaction_CH2F,Reaction_CH2CF3,Reaction_CF3,0.9497761566481515,0.326144709046296,0.9792369029468594,0.583937253218467,0.7754123638551336,0.4203027541373216
3,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.9354922377453165,0.08605127421801473,0.9716114302912559,0.6547027261653439,0.8859696960278965,0.41710901825586066
4,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9084634372233261,0.15635679108393197,0.9590948469696666,0.4935936424935849,0.678091890852701,0.526720510600219
5,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.9185674375980635,0.5179173527832468,0.96364964166565,0.750719423573326,0.7678480600189426,0.6029983260789702
6,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.8348375863341593,0.560530591760023,0.9316997228040149,0.7584279437028854,0.656367561217276,0.57886698287329
7,Reaction_Cy,Reaction_CN,Reaction_CH2CF3,0.9189817258426032,0.18215278137966817,0.9686103108115341,0.6620803230180043,0.8097940882370573,0.44509998007265483
8,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9216310134982846,0.14118382859008816,0.9656539649005769,0.7336453672069382,0.8280968306316935,0.5310917101202056
9,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.9230874637352952,0.6314913558369482,0.9752640385000196,0.8044337849928982,0.7887442122190795,0.5194901718388539
10,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9279594482728963,0.43260878187078566,0.9762027534181844,0.748465518163084,0.7688748919458637,0.5740743399100555
11,Reaction_CH2CF3,Reaction_Cy,Reaction_CS,0.8581996320814713,0.31812704745980425,0.9438215447369469,0.5997499793447216,0.7122110516155612,0.5334399072936451
12,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9018915330869036,0.49885108019908486,0.9568349222976131,0.740354908645546,0.7261293353825963,0.5272503005165086
13,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.9109532991979614,0.5578104016884298,0.9602900889195788,0.7612162543101841,0.8015929724541984,0.596952996452349
14,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9612622411916233,-0.6549980217407021,0.9810289589760469,0.5342514671332413,0.7666814370521123,0.44525959049144836
15,Reaction_Cy,Reaction_CH2CF3,Reaction_CN,0.9591198978272373,0.00789146059021284,0.9837780276085647,0.3673889666157208,0.785047667667618,0.33060102896470356
16,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9122513630548847,0.336277583314749,0.9587284010129533,0.5920537275069043,0.742218009727935,0.47021739976254645
17,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9079162818191894,0.47721958042940515,0.9607188006164802,0.6943975562074597,0.7963433175621162,0.5300888152439963
18,Reaction_CH2CF3,Reaction_CS,Reaction_Cy,0.8847826555991729,0.04294374634716558,0.9586965271035522,0.620708762458644,0.7005816270487187,0.4925792023321833
19,Reaction_CH2CF3,Reaction_CH2F,Reaction_CF3,0.9344535198413948,0.4310575892063627,0.9772215817992399,0.6618463531403654,0.6047162543129005,0.5312679963033267
20,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.9044851976533652,0.42892639920631015,0.9600007401165352,0.7669018998767205,0.8694106177121439,0.5216406738568352
21,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.8946571560327296,0.43349917955615336,0.9552115409368578,0.6778648067517423,0.7388265436854142,0.5156983146817985
22,Reaction_CH2CF3,Reaction_Cy,Reaction_CF3,0.8885802021259303,0.5774894637008936,0.9663827474325115,0.8187936558806063,0.8604140394366468,0.5257827559166406
23,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9728165421847618,0.051447839836971765,0.9893733578971295,0.6454302242089431,0.8819243904225631,0.4211652116060338
24,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.862421485505884,0.5001329666101584,0.952672160992347,0.7549657716027213,0.6090143904385781,0.599992677619219
25,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.9575431655807292,0.10588715584842479,0.9847881242815594,0.6194681754100134,0.8249731888070385,0.4800730608684937
26,Reaction_CH2CF3,Reaction_CF3,Reaction_Cy,0.9067042689716247,0.4126928483863229,0.9667431743368761,0.6462283956824834,0.7052435189724409,0.4392008664681302
27,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.94601888788572,0.2588288623836692,0.9766086828642923,0.5256342118905394,0.6911321663571707,0.4053526734601114
28,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.9298663983071074,0.4861436601756921,0.9741731792453775,0.7044244212104693,0.8530833465566239,0.4750835966241593
29,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.8958939742245938,0.6495599024808048,0.9586474588706673,0.8142567272282802,0.7354037757927903,0.5916529986646684
30,Reaction_CH2F,Reaction_Cy,Reaction_CH2CF3,0.9480633788254755,0.25472550290308216,0.9787755718791814,0.5533616698877716,0.6969947729978263,0.45453434319033187
31,Reaction_SCF3,Reaction_CH2CF3,Reaction_Cy,0.9192065228310248,0.31339446502835544,0.9811384276505392,0.5647255174372774,0.6234070609452251,0.5009369514160377
32,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9009376804677246,0.5308619258490821,0.9571651319478364,0.7339672821824593,0.7267690762843118,0.5327195509111178
33,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9045496813693918,0.4112217696624888,0.955182738842879,0.6419889388002564,0.752862284507066,0.48907060620426834
34,Reaction_CH2CF3,Reaction_CH2F,Reaction_CF3,0.9129786451814769,0.3664082523228621,0.9634655516550273,0.6207228795403404,0.7819012624247694,0.4709588069058671
35,Reaction_CH2F,Reaction_Cy,Reaction_CH2CF3,0.9430391937290034,0.06535034966950315,0.975536390326483,0.6623176439521073,0.8281485129577726,0.4830465748621893
36,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9127261683188657,0.5899431666602742,0.9631039932660438,0.8202356200414461,0.6525209268856093,0.6573409561092044
37,Reaction_Cy,Reaction_CH2F,Reaction_CH2CF3,0.9104189717856205,0.5124786449518575,0.9634507031108748,0.7317680831287677,0.8066381619718564,0.49745760529711
38,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.9041016222316265,0.4484778648869201,0.9608840976751285,0.6748651452313945,0.6343047860503087,0.5127862770658369
39,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9076952065282006,0.49791607899586565,0.9605884191219418,0.7070141645389699,0.8700279025141456,0.45306761159006137
40,Reaction_Cy,Reaction_CH2CF3,Reaction_SCF3,0.9525178637604016,-0.05633163455695933,0.9823080332956997,0.5453517816233477,0.7177730195741702,0.3693727351932986
41,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.9053711103004329,0.503276509107906,0.96402045975378,0.7744171089858096,0.7354037757927903,0.5541318585623807
42,Reaction_CH2F,Reaction_Cy,Reaction_CH2CF3,0.9060257287074959,0.5110712587790385,0.9639856034207349,0.7417394391325528,0.7205967580281918,0.5503216288642647
43,Reaction_Cy,Reaction_CH2CF3,Reaction_SCF3,0.8759897934963209,0.4348573784167036,0.9460649321068196,0.667821401852913,0.6718340565599296,0.47846715416009794
44,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.8382104288571217,0.04242748168653376,0.9257725490782402,0.5187226629111839,0.6269085691446445,0.411139440879929
45,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.8638616916581128,0.25924854984894263,0.9347207319670041,0.5304888687771343,0.7511607179841238,0.42588834601063663
46,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9137591508682432,0.5356480402692155,0.9642057571915813,0.7821864385201255,0.798398516649148,0.5463462375056622
47,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9319904622698616,0.2766957133820669,0.9726035558765415,0.6600284625067732,0.6453907039458245,0.5341838886899146
48,Reaction_CH2CF3,Reaction_Cy,Reaction_SCF3,0.9275513705594622,-0.05750424641082286,0.9746627699058897,0.558529324899317,0.8280968306316935,0.5016245796757882
49,Reaction_CH2CF3,Reaction_Cy,Reaction_CF3,0.9324550112115241,0.40200932343507,0.9830528481712588,0.7977446761953959,0.8219218670625302,0.6645318382911116
50,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9013599572205342,0.5216658085571388,0.962297171360417,0.7283323427701774,0.8187920765183578,0.46465343551251653
51,Reaction_CH2CF3,Reaction_Cy,Reaction_CS,0.9039632649743993,0.31163097507917237,0.960886441773413,0.6166966800929928,0.8129388446970605,0.4376494154502455
52,Reaction_Cy,Reaction_SCF3,Reaction_CH2CF3,0.8890887691343657,0.12025822620912086,0.9517342072662245,0.41739552831369064,0.6087334317888609,0.403978239195965
53,Reaction_CH2CF3,Reaction_Cy,Reaction_CF3,0.9280960080400822,0.48358772965656416,0.9854734434599558,0.7091795086507572,0.8496588639436888,0.4588231119055011
54,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.871025752134083,0.31096360967887426,0.9427128347645718,0.5953986628942575,0.5675431817561504,0.5160107840464861
55,Reaction_Cy,Reaction_CH2CF3,Reaction_CF3,0.9328156070982722,0.31517236449634967,0.9762534125806027,0.7281796424719726,0.8604140394366468,0.4364165977464202
56,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.8566006480027436,0.59137029009773,0.9442667348419934,0.7868264518488762,0.5437674390713411,0.6058916211037613
57,Reaction_CH2F,Reaction_CH2CF3,Reaction_Cy,0.9090891304477027,0.3332688003378481,0.9590265867891575,0.5864063092962847,0.7883102820744824,0.4540171247979645
58,Reaction_CH2CF3,Reaction_CF3,Reaction_Cy,0.9074713944136507,0.41503678513275444,0.9699436662319724,0.7196532238164126,0.732776720760177,0.4933528086580505
59,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.9043974918606054,0.31359940491455307,0.9621615198828743,0.5824460264764227,0.701082753934068,0.5156983146817985
60,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.8824257426070923,0.7999727652194955,0.962672466893633,0.8995499396993892,0.6194451058631638,0.6942238594294458
61,Reaction_CH2CF3,Reaction_CS,Reaction_SCF3,0.8071371607363749,0.11836156966407241,0.9345636765074709,0.5895192674892373,0.5897997771191367,0.5295862937936475
62,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9095966799229753,0.5644691585725635,0.9677039035352348,0.7572339800033862,0.6994978666944911,0.5671821214034435
63,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9343915935119717,0.043050884772155906,0.9706369559968857,0.6475582243227338,0.8267401579471307,0.47973383095019084
64,Reaction_CH2CF3,Reaction_Cy,Reaction_SCF3,0.9071399724517907,0.33581996188747576,0.9645836684311243,0.6269270878840053,0.7906869456180868,0.5218888803048836
65,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,0.943844113007314,0.287353629814752,0.9766607388349978,0.7012942649631675,0.7915457172050325,0.5086603311288841
66,Reaction_CH2CF3,Reaction_Cy,Reaction_SCF3,0.9460937575848638,0.17444216618340502,0.9774043052765451,0.6898982859033541,0.8634228358024254,0.4733089973836172
67,Reaction_Cy,Reaction_CH2CF3,Reaction_CH2F,0.8930614636867328,0.6281370296542194,0.9624058344489824,0.8146918797379995,0.6343047860503087,0.6192079204686791
68,Reaction_CH2CF3,Reaction_Cy,Reaction_CH2F,0.9129687763110952,0.17981065304385835,0.9587208098150515,0.5658359567631884,0.6816266772569715,0.5095868745912769
69,Reaction_CH2CF3,Reaction_CH2F,Reaction_CF3,0.9468999345538756,0.18128176414388675,0.9803044483349416,0.48009079879084726,0.8129388446970605,0.42715040894426376
70,Reaction_CH2F,Reaction_CH2CF3,Reaction_CF3,0.9082701676929631,0.13000825127269233,0.9587894265335657,0.43602629317781594,0.6305370410031119,0.41145322195410056
