Unnamed: 0,smiles_index,Yield
7,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c(C#N)c(-c4ccc(I)cc4)nc(-c4ccc(I)cc4)c3C#N)cc2)cc1,0
