Unnamed: 0,smiles_index,Yield
26,N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cc5)cc4)c(C#N)c(-c4ccc(C#Cc5ccccc5)cc4)c3C#N)cc2)cc1,0
