Unnamed: 0,smiles_index,Yield
20,N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)c(C#N)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2C#N)cc1,10
