,SD1,SD2,SD3,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,Reaction_2+2,Reaction_CO_ortho,Reaction_CO_biphenyl,0.8329212523342207,0.29018255754036415,0.934998982195072,0.6202389896872157,0.7055336829505575,0.46004613122904175
1,Reaction_CN,Reaction_2+2,Reaction_CO_biphenyl,0.9348856451578521,-3.5350041549439224,0.9797066878220448,0.5162093101742469,0.8047478161629565,0.3620945304657938
2,Reaction_2+2,Reaction_CO_1.5h,Reaction_CF3,0.9199864705882352,0.3696051663306972,0.9773983394676267,0.6117110963399038,0.43196773019457513,0.48733313027790465
3,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_ortho,0.901081711233249,-0.010277107801524021,0.9619492436948057,0.5643445832291007,0.6733722489333634,0.31672964428931255
4,Reaction_CN,Reaction_CO_ortho,Reaction_CO_1.5h,0.8750579094971729,-0.9326964084514435,0.9482595847850828,0.46914559194327526,0.6256546181610985,0.3046899247787705
5,Reaction_2+2,Reaction_CO_ortho,Reaction_CO_1.5h,0.47153676695563473,0.17928537315735604,0.846657712500606,0.6578489663449895,0.6320018010533753,0.48631817807465616
6,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CS,0.933324193582683,-3.603757044536052,0.9791951602882383,0.3504024946314222,0.6716604942594675,0.17947638535870972
7,Reaction_CF3,Reaction_2+2,Reaction_Cy,0.8083817299666111,0.014634518229532434,0.975602179299772,0.40022743232360963,0.665640235470275,0.49485900387405396
8,Reaction_CO_1.5h,Reaction_2+2,Reaction_CO_Cl,0.8657536596060442,0.2938569046027607,0.9487533380927444,0.6334547529898614,0.716437860543432,0.39258813903243694
9,Reaction_CO_1.5h,Reaction_CO_ortho,Reaction_CO_biphenyl,0.9421008336307551,-3.22390138460426,0.9741668287555844,0.4098769585309023,0.716437860543432,0.2654845048124161
10,Reaction_2+2,Reaction_CS,Reaction_CN,0.8345832426835136,-1.5533218194646974,0.9381927403894365,0.35601085447584635,0.6940491774014497,0.290726923895781
11,Reaction_2+2,Reaction_CO_biphenyl,Reaction_CO_ortho,0.761465888841748,0.3509550588971716,0.9089524151698818,0.6805310403522393,0.6873921271791934,0.4364377722335062
12,Reaction_CF3,Reaction_2+2,Reaction_CO_1.5h,0.8347142285688408,0.2709153603962128,0.9596647970069123,0.5485400581500444,0.6658003028611832,0.3306078549161777
13,Reaction_CO_Cl,Reaction_CO_1.5h,Reaction_2+2,0.8927453872597165,0.3874422073894085,0.9625684106701319,0.634192447871304,0.6390644422470537,0.4700744221389552
14,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_ortho,0.9321047293236095,0.15020824746980355,0.9738500579300902,0.6345533508738102,0.5039526306789697,0.3878099282431199
15,Reaction_2+2,Reaction_CO_1.5h,Reaction_CO_biphenyl,0.931979841271442,-1.5315648473826355,0.975282019695452,0.5509532761399905,0.6103266849698634,0.47478439888040275
16,Reaction_2+2,Reaction_CO_biphenyl,Reaction_CO_Cl,0.8738838525800069,0.2766871175343637,0.9642802785724294,0.5770154547971343,0.6835990727814749,0.3561281745381145
17,Reaction_CO_ortho,Reaction_CO_1.5h,Reaction_CN,0.8454554399950177,0.2954096163417669,0.9570118635039129,0.6450279935621145,0.5209106076654321,0.49314234664599205
18,Reaction_CO_ortho,Reaction_CO_biphenyl,Reaction_CO_1.5h,0.5054528574177413,0.2688889715376409,0.8974764525760279,0.5403325102013294,0.6072576922212718,0.28657006033505095
