,r2_train,r2_test,pr_train,pr_test,kt_train,kt_test
0,0.8745194172386542,-1.369220615956797,0.9573950582388853,-0.018084110960330725,0.815785816919432,-0.013938043716812367
1,0.7979284738077629,-0.25695139308411696,0.9570330197656475,0.18549716644712477,0.8329825098033377,-0.01854058674816891
2,0.8156312590158679,-0.14897961745760502,0.9657613937801984,0.03641146450305096,0.8594941435012564,0.03472305949744743
3,0.8434250098752161,-1.1643781030392102,0.950488390272515,0.06196071590754155,0.7907646558732554,0.07192885182145813
4,0.8793184145818764,-0.3866211681574634,0.9499287680757703,0.003948784435851669,0.8004985122065501,0.06250066980672059
5,0.8082294958479623,-0.16442357397708807,0.9622394816405663,0.19863602967652472,0.8349401682255831,0.12948054751473947
6,0.7977037695684561,0.10044066481639957,0.9554779074550592,0.33434971468015373,0.81851078414951,0.20907065575218553
7,0.8213817318750153,-0.2575080736271098,0.935575087354637,0.16144116182299253,0.7809621660743511,0.08323838482876374
8,0.8224861727943569,-0.26697560108105023,0.9513244173337325,-0.018101929856272125,0.8176985647196588,-0.08120999399196885
9,0.8876686708621638,-0.6323880747227908,0.9718009159307784,0.054535604056817934,0.9017491689782737,0.0163186124254342
10,0.8846003181396977,-0.18532117487386945,0.9639792420180514,0.16051979200153535,0.862811696592119,0.04398254203010008
11,0.8249730336911484,-0.24210207392256367,0.950106274032927,-0.02529079054875425,0.748008346135597,0.004613637769652221
12,0.8476619263615786,-0.13787952247740365,0.9643612154860618,-0.048387336233640936,0.7958579411212947,-0.08362645720552764
13,0.80526342330129,0.0823145657444585,0.9640030573698543,0.32080348000019815,0.8356682985719016,0.1254423934513113
14,0.8166019494552992,-0.04418328313524622,0.9545688900766425,0.08954168783685851,0.8061825967040208,0.09711144896689101
15,0.7775279228891034,-0.1983160642570283,0.9533751072899693,0.011922364327286718,0.7677769977237459,-0.12051381386309791
16,0.7942153112822183,-0.1206773726085808,0.9452433283557654,0.2518355925256984,0.7676428823097099,0.17654855374628997
17,0.8287545942526122,-0.26709102251624883,0.958413391473426,-0.08117681912855045,0.8362826230087421,-0.07879749367971786
18,0.8202881156364941,-0.9369649846934771,0.9511428580862579,-0.11178309105669396,0.81851078414951,-0.05614899250748772
19,0.8293525685831216,-0.28276939634524134,0.9688905274945336,0.06761320229537743,0.8561853652296145,0.11587866717605569
20,0.8083663263045824,-0.21958282624216352,0.9630557069517132,-0.282604286999395,0.884798274130346,-0.17654855374628997
21,0.8034498514357092,-0.029725727963133775,0.9445785909561963,0.1858478174449343,0.8032601097076174,0.039536594373162474
22,0.8037741234413478,-0.20724530242577788,0.956469099094794,-0.0015482546820119322,0.8097796543770609,-0.004624354712709096
23,0.8275928757799206,-0.03128615184179129,0.9560285817691351,0.15077682655924954,0.8343264036676009,-0.020882569883649133
24,0.8604045852324521,-0.38350145722799645,0.9615865838606046,-0.0016156691663864432,0.7949495481532948,-0.04161919241438187
25,0.8326623914959989,-0.25634502495269507,0.9571324605717181,-0.05281371691783897,0.8508990764690691,-0.006944611899489488
26,0.8009139382507364,-0.1076219138965997,0.9600563788373275,0.12356071429745231,0.8089369302322382,0.01616632486798272
27,0.8370405495583906,-0.01132542460748498,0.9620860489320687,0.18925285878681009,0.8515447941443591,0.13225627592977784
28,0.8334397323929736,-0.6783693404786817,0.949159586999642,-0.05980950619915469,0.7949495481532948,-0.1226881435576476
29,0.818345259391771,-0.1352567760303396,0.9525082323837863,0.2229047890477845,0.8469042230591037,0.08382299439129594
30,0.885640036244572,-1.005699658703071,0.9684156591906681,-0.3449564397582042,0.8588170049035332,-0.24215531713041047
