Name,ID,MF_PC_0,MF_PC_1,MF_PC_2,MF_PC_3,MF_PC_4,MF_PC_5,MF_PC_6,MF_PC_7,MF_PC_8,MF_PC_9,MF_PC_10,MF_PC_11,MF_PC_12,MF_PC_13,MF_PC_14,MF_PC_15,MF_PC_16,MF_PC_17,MF_PC_18,MF_PC_19,Reaction_CO_1.5h,Reaction_CO_biphenyl,Reaction_CO_ortho,Reaction_CO_Cl,Reaction_CS,Reaction_CN,Reaction_2+2,Reaction_CF3,Reaction_CH2CF3,Reaction_CH2F,Reaction_Cy,Reaction_SCF3,Reaction_OCH2F,Reaction_P,Reaction_Si,Reaction_cross,Yield
Ra14_Rb016,CNP11,2.4620646052025235,1.1558156533103303,-0.21557177423440246,1.5551186815869802,-0.48550992673608767,-0.19361835796053797,-1.1066534587939278,-1.3754682006468184,1.2322085728269503,0.827057262362589,0.24262107779597467,-0.16103675946236304,0.572009145768397,-0.6679839034977432,0.23699773312596828,0.49550853608303674,-0.5932862141149277,-0.5087633729078026,0.5535335522564458,0.8663359164697537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Ra03_Rb003,CNP12,1.8027184531183738,-1.1352196661566785,1.104119374020301,-1.427106064979777,-1.2960818209185145,-0.7993330196620553,-0.9047559976705286,0.9537706442959215,0.017957830875473573,0.06261183877631403,-0.4077148831437302,0.0025616577716932654,1.2069000545659945,0.9526415976267602,-0.443296312605246,0.7548695926537118,-0.7327944611289322,0.9342288188280582,0.19474005385775464,-0.5225494858786716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Ra04_Rb027,CNP13,1.447920918656387,-1.5423351847098759,-0.05346462209565013,-1.2754491342685652,0.972888469270658,0.7414291839966065,0.6587949934965238,-0.42731208623908007,0.6208834508944536,-0.43347261547950516,0.22241698919716701,-1.2672212467120147,0.33762382009626696,-1.4138218371389295,-0.7641128757985216,-0.5759948262425216,-1.1093129713450807,-0.15386452487187327,0.4997180557405307,0.21389119836096207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra17_Rb016,CNP14,2.7118377181550204,1.0526973048253945,-0.3475374940155684,2.3081314562458464,-1.0098717517014957,-0.9302305128521048,0.3744133938487203,-1.0473636045772814,0.795552712098186,0.5457866961852915,-0.04942652052859142,0.4072754362365595,0.016599385070958216,-0.5347090262280888,0.6661758959148211,0.08861640390503549,0.18203176614948466,-0.29890608609337344,-0.26371808808779745,0.12729734175300458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49
Ra08_Rb012,CNP15,1.5462265340118946,-1.5005931771683896,0.8629884400276734,-0.7001954469642582,1.6603688928109157,-0.5115501906649914,0.03371634517908719,-0.30967007417303277,0.22685098621857855,-0.2101592313366803,-0.38007875460164636,0.8656272497935845,-0.34378535929998716,0.25014143357171087,-0.5811440412757597,-0.18879431482644482,0.5203592070044117,0.0849627305906273,-0.08190740132815641,0.3661368850798596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra03_Rb014,CNP16,2.0210117178291176,-1.0004659473893485,1.279778909283654,-1.2094300599832004,-0.2822234943024158,-0.6992302213178446,-0.9003659727186591,-0.012646198221411708,-0.4649777964776905,-1.0928298622473513,-0.8680689786147797,-0.3523470158581167,-0.18806874994743428,-0.030028913912826416,0.030302403833425657,0.7613567718871603,0.23983600248491962,-0.5271922067483276,-0.1573986253956559,0.4865923095669604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Ra01_Rb014,CNP17,1.7240880335570103,-0.8029563589964542,1.3593428877788671,-0.8871237110667356,-0.1073742130986303,-0.46295347686224003,-0.763414080788241,0.02716148188675311,-0.45499311100328615,-0.3937492218508386,-0.09061611351962712,-0.8832869642955923,-0.8202038260461629,-0.26313147934796727,-0.08402844362816024,-0.02120093341947115,0.9587530432900485,-0.7741548279973852,-0.42524472749649433,0.5511005801751548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra21_Rb028,CNP18,1.728074090587549,-1.210562179720926,1.0312764407495418,-1.043367375855102,0.7646502406207666,-0.17953398550256,-0.14511552346014422,-0.12005355382458148,1.9405243536758994,-0.47120505661064654,-0.38259999545559714,1.02266765373997,0.13332644731928878,-0.5441090940257924,0.8663884797576374,0.13737431092130215,-0.3125680761807565,-0.02193480277066402,-0.31171750698751716,-0.38728671811931903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra11_Rb023,CNP19,0.8726491821067287,-1.9016610355235373,-0.240715120290532,0.06845414766455472,0.9565555978330641,-0.005581893689510222,-0.18000749859206902,-0.1628438631729423,-0.5117278172483299,-0.33394078088625184,0.3137975693694875,-0.4783912352814569,-0.1086846617927471,0.5774828354234834,0.36777889017691273,-0.6506033383865621,1.786604599529048,0.2321583084589787,1.4973382558875605,0.22919017869986658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra05_Rb026,CNP20,0.7793591002351348,-2.404476333253339,-1.1903506657954854,0.2805080947244207,0.26410043195418775,1.6457957486570787,0.11189138971087578,0.17130932548817684,-0.3263305633871556,-0.18408739576513314,0.09500139531040497,-0.188511486411402,-0.29712923249813333,0.43854584873874886,0.3205247260624821,0.6738063666716134,-0.09943925213886277,-0.5127850154274733,0.011754219494337153,0.11489369958964152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra03_Rb020,CNP21,2.3065754414124977,0.5780468794747191,0.12465082919719732,-0.21012869358290215,1.4782465802975275,-0.5003670056434975,-0.85289734618201,0.8697012428955142,-1.286408620022632,-1.2071142404856412,-0.22030362502615328,0.5905130241856074,0.9296281070584008,-0.2077859144460127,0.5982961587938159,0.5869662321486211,-0.6973409099577774,0.3139774762397649,0.03610662348378629,-0.26875213493875116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
Ra05_Rb020,CNP22,2.2397655274810617,0.682079345931046,-0.567657928606419,0.1739535672142509,0.9724408603869372,1.4929385702540439,-0.5893098698349044,1.276900332038022,-1.7616176735795464,-0.5135775795198597,0.45531120165055267,0.4007142866967987,0.08517723919893046,-0.19456119613001455,0.5229129579542573,0.20300523775951917,-0.21578035070899873,-0.04077554885366258,-0.246957291525631,0.0937388434907489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
Ra09_Rb016,CNP23,2.678442270734324,0.8528692132135188,-0.803049325406443,2.353649417200115,-0.9822077822918653,-0.7455098468725274,0.8775851053003213,-0.8401476522253642,-0.1093171819582568,-0.46896202142072524,-0.3089332567823685,-0.16815110314081877,0.43064938490200655,0.15313169348880726,-0.27580999962760155,0.23599270615770304,-0.03394739607143051,-0.013220735325585655,0.1913075080746613,-0.2761207733511636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52
Ra17_Rb017,CNP24,2.608225089530378,1.0772179640846586,-0.1530630151278677,1.6523078691765125,-0.7579407088396463,-0.8225275366302631,0.915656890691408,-0.23325871652667815,0.43139811868003636,0.40093408018786036,0.08905165213530318,0.2252274849584822,-0.8319031216778222,-0.7009046993647999,0.516170723479112,-1.1264294606788732,0.14913776203920048,0.6413023473919862,-0.97785356791686,0.5510583883096015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43
Ra09_Rb020,CNP25,2.391071404869585,0.6484421110736788,-0.50793324550672,0.946633222713803,0.38343039000912504,-0.7116992000190848,1.239990339774042,1.4817200633828396,-1.7864225692686972,-0.9865100281963353,0.28339413656933665,0.2725418849591953,0.26084469027423646,-0.7987926630685065,0.6710046937429206,-0.10922860014935584,-0.08591872159428919,0.12878603425804994,-0.12016414275602337,-0.31484159045087856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30
Ra07_Rb001,CNP26,1.4060349908809646,-0.5741407469075746,1.4589320615946215,-1.3866334579935735,-1.4817938382361866,-0.1834602733558486,-0.8755708120436673,0.7223986923175401,0.3523037430546763,-1.270867631455469,0.13635135514323893,-1.0813992690774883,0.23270603960059866,-0.17664373790813678,-0.10750343176951443,-0.1992637970474186,0.7359537587277013,-0.21588509972670528,-0.8992641313221713,0.379755878869116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra10_Rb012,CNP27,1.6624264323019173,-1.574934984699999,0.7878441176264158,-0.8038063839646152,1.5601963798688852,-0.6260833322724854,-0.08204633016149177,-0.4406714082950376,0.11818012351840922,-0.6355973756737788,-0.7808391607354516,1.0369268498980222,0.07519386937502448,0.5600528681761217,-0.6431129832449997,0.19831691266049745,0.13254828613173714,0.17398785534374292,0.09010062580187979,0.20118597545698988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra12_Rb021,CNP28,1.5952791438714042,-0.7325632985781546,0.7439359490397639,-1.155199418728067,-1.935063559181781,0.7511916323339684,-0.30843565386101746,1.137161028337225,0.4321005907950657,2.4608174460284054,0.6946335702511562,0.3499518081476776,0.1571676189344193,0.4574621788398866,0.34328716278924104,-0.07315142056694991,0.22019131736131728,-0.2819640870665737,-0.47264363841617135,-0.8271603032138629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
Ra05_Rb021,CNP29,1.7137723361888442,-1.2357287129034762,0.5034501231590597,-1.1723274537665906,-1.8202322528452384,1.4567917494878462,-0.13425761398333827,1.3094119717700496,-0.5302218269174771,1.3781938396379394,0.43960555968254034,-0.3338985256905498,0.17968999834529958,1.1204930244711002,-0.4793052684771686,0.37428977558755233,0.1741095657750858,0.10687308497640134,-0.4694844595737842,-0.49950645780145403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
Ra06_Rb014,CNP30,1.8440167089126438,-0.89976657126962,1.0647513163622335,-1.3620107444976135,-0.4155142035140844,0.13624503463341336,-0.5365823889488691,-0.1424155112687599,-0.45623402581612227,-1.0852582544244218,-0.15455514896263464,-1.6517983467594688,-0.5037890221618476,-1.2182503753997924,-0.3419300658313036,-0.5903888134571841,0.287273213655463,-0.8756316111555923,-0.5329178898118399,0.18027083666785004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra20_Rb016,CNP31,2.496971392769069,1.1343819376980617,-0.19762766920672514,1.6939598262962372,-0.4480701075827325,-0.06849386355471969,-1.0986974796308475,-1.453042191618613,1.0963895715973089,0.41151341423336707,0.01738986663865661,-0.14710692828054478,0.531915468031717,-0.34922737656333863,0.4376629725316857,0.35856236469978986,-0.04765808160153466,-0.6500675657767556,0.35684211246198766,-0.5325159219784702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
Ra09_Rb017,CNP32,2.5748296421096803,0.8773898724727829,-0.6085748465187423,1.697825830130782,-0.7302767394300157,-0.6378068706506859,1.4188286021430099,-0.026042764174760386,-0.47347177537640656,-0.6138146374181566,-0.1704550841184741,-0.350199054418896,-0.41785312184677453,-0.01306397964790378,-0.4258151720633104,-0.9790531584262067,-0.06684140018171415,0.926987698159774,-0.5228279717544011,0.14764027320543305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49
Ra13_Rb003,CNP33,1.6679796271552436,-0.4554854977239032,1.388987764372121,-1.1173060284322893,-2.168818351910917,-0.7608777071081113,-0.6711947833790612,0.9163120771976393,0.13394272497046303,1.2340349478593935,0.36838910675433434,-0.310912565284063,0.7681894602192307,0.5221857945835214,0.08208916650249276,-0.5292191124544927,-0.0344606962253714,0.14423233715161365,0.17740649791194865,-0.974043228543133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra13_Rb016,CNP34,2.425043079920867,1.1726978469813198,-0.24258131079694248,1.5072523318277262,-0.9761694462394952,-0.12821068653288245,-0.7187714977544928,-1.1746116124555341,0.5406008300434813,0.34903752529156673,-0.01964515631036376,-0.19775078636644014,0.8149640385369918,0.19622892112414184,0.16530541163449103,0.010780777382761678,0.14206534042381316,-0.594091812210012,0.3553977963713032,-0.5738867576313926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra05_Rb017,CNP35,2.4235237647211574,0.91102710733015,-0.6682995296184409,0.9251461746312297,-0.14126626905220374,1.5668308996224438,-0.410471607465937,-0.23086249551957808,-0.44866687968725555,-0.14088218874168001,0.0014619809627422215,-0.2220266526812927,-0.5935205729220802,0.5911674872905881,-0.5739069078519734,-0.6668193205173306,-0.1967030292964239,0.757426115048062,-0.6496211205240088,0.5562207071470607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55
Ra18_Rb016,CNP36,2.4690154291905944,0.9717646071282462,-0.5975516085763534,1.6147548378900858,-0.30961968109072463,0.17479347020193758,-0.7778893839962113,-1.3843543271609267,0.42122973405231073,-0.49786318469756363,-0.2679212987392394,-0.6173306406627819,0.8907654864818352,0.2058143836133438,-0.4423235331592092,0.25019504603002113,-0.20498016639162675,-0.4188072823892185,0.6882882934952909,-0.728341858927815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40
Ra10_Rb018,CNP37,2.4672225696015526,1.1951095972844048,0.16764477622585194,0.42406731848687884,1.4948721186181604,-0.47071719488421737,-0.8983851691627566,0.13336162936190735,-0.3231002854236605,-0.8940858284790233,-0.3684755835174331,0.5528375371405219,0.4795453133290071,0.7469845297083696,-0.1443595687087138,0.30241864430278176,-0.8388427515398781,1.0448858736084936,-0.225107863622385,-0.43333874496390196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
Ra05_Rb019,CNP38,1.0607325526613407,-2.5821320793914273,-1.4545944456020161,1.1215312538841407,-0.4074318380283107,0.7518280419577661,1.853965033622895,0.5396214433639434,-0.7613540365482047,-0.31496987671804544,0.006894652578049894,-0.009397105446905137,-0.5703593688370995,0.20872593865251313,0.4517972058617723,0.6660140127486982,-0.08948933885557193,-0.4299135613559674,-0.14706313229544946,-0.008149614553006777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra03_Rb019,CNP39,1.1936250383392804,-2.6934046034554986,-0.9273097031100961,0.9498220938188622,-0.09685115942792807,-1.0208679165672423,1.699392369596265,0.2870240214876631,-0.188919287940541,-1.0165416072742182,-0.6363636207798986,0.3477895215681763,0.20895805908298062,0.1852333580349276,0.4804282223424643,1.0750708072832078,-0.5017306697738927,-0.07506310549522832,0.18335953995309565,-0.257308322871587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra02_Rb028,CNP40,1.824338927712074,-1.3040388395250693,0.9047574261925929,-0.8879966894331052,1.0140204417308307,-0.41974118527941096,-0.08970610320092044,-0.39197372561632654,1.2557668137534013,0.40834373238304084,-0.5689962404011901,1.2450070779455982,-0.08282911533450397,-0.3142306072262775,0.6560981329275666,0.3639337445557848,-0.3218712130527523,0.05169374806515403,0.2072894551797581,-0.2855706513016992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra03_Rb007,CNP41,1.7919295242961553,-0.9750700684945834,1.044412361335296,-0.42885163597269643,1.129939271199706,-0.6199783561425923,-0.28492145019764015,-0.6007313444708046,0.9025137410257168,0.07123360701719088,-0.5147302764854922,0.6498563749066143,-0.3345655175774354,0.7589794337925425,-0.3391380104707616,0.2055122741362898,-0.3851988900703469,0.553643210285429,-0.005515036092845365,-0.19315240759291566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra05_Rb016,CNP42,2.5271363933457995,0.8865064480708852,-0.8627740085061419,1.5809697617005636,-0.3931973119140536,1.4591279234006016,-0.9517151043086253,-1.0449673835701818,-0.08451228626910576,0.003970427255751074,-0.13701619170115223,-0.03997870140321558,0.25498193382670054,0.7573631604272995,-0.4239017354162645,0.5482265440665783,-0.16380902518614016,-0.18278231843729828,0.06451435930505375,0.1324596605904637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67
Ra12_Rb016,CNP43,2.5481162419566767,1.1231232265241817,-0.33053095293628565,1.6172978975038084,-0.5408865754363285,0.7187619502322705,-1.24375654353046,-1.105887647638152,0.8102796832027431,0.9628044939878163,0.1776154647180481,0.3639603658575351,0.15354601418845581,-0.09770847375261708,0.6017482519845406,0.5521125405508885,0.041009620609737736,-0.595986654521797,-0.19170803804691045,-0.16155680377594833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54
Ra09_Rb021,CNP44,1.865078213577369,-1.2693659477608432,0.5631748062587584,-0.39964779826703917,-2.409242723223051,-0.7478460207852837,1.695042595625608,1.514231703114868,-0.5550267226066279,0.905261390961463,0.26768849460132416,-0.46207092742815314,0.3553574494206055,0.5162615575326084,-0.33121353268850573,0.062055937678677585,0.30397119488979535,0.27643466808811373,-0.34269131080417703,-0.9080868917430811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33
Ra17_Rb012,CNP45,1.9790743353611295,-1.2546435843969317,0.6900131223669244,0.3338944517291651,0.4258083556465002,-1.3457491913446755,1.422305643187145,-0.0208026795367366,0.675607703397586,0.5838990100192222,-0.22677800016485444,1.828059567366271,-0.8445245799258336,-0.4202131773619339,0.40073699478353575,-0.5777541043591623,0.7933538113481414,-0.23404578796531275,-0.520552559190784,0.6537170370913798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra03_Rb001,CNP46,1.7841265558731163,-0.9141507548437547,1.4516127829082308,-1.2813760599080533,-0.9782846473742387,-0.8707069512474123,-1.0348805492139295,0.24384793097293314,-0.44523096971554016,-0.5589172711182009,-0.5976949193277654,-0.3929696790160081,0.27474841081553375,0.38867161648078835,-0.2662922861158404,0.7475844317568102,-0.06008178441017837,0.07820184006056725,-0.2208091755448613,0.4717729265531588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra09_Rb011,CNP47,2.62399775685787,0.9766693031623828,-0.5267274869261586,2.215790461125211,-0.5350658960269056,-0.6583373161430011,1.24933476035954,-0.6523769654854685,-0.4675709233879403,-0.360024740717607,-0.013475963145247022,-0.3059704811046618,0.15229226542169821,0.7523223838007331,-0.6701808732697511,-0.6637315624734877,0.8795450961690648,0.3417645227919491,0.33294732004699523,0.05815376456395458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38
Ra05_Rb011,CNP48,2.4726918794693455,1.0103065380197507,-0.5864521700258573,1.4431108056256585,0.05394457435090658,1.5463004541301288,-0.5799654492494072,-0.8571966968302859,-0.44276602769878864,0.1129077079588691,0.15844110193596914,-0.17779807936705916,-0.02337518565360731,1.3565538507392245,-0.8182726090584139,-0.3514977245646124,0.7496834670543551,0.1722029396802366,0.20615417127738725,0.4667341985055818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53
Ra11_Rb024,CNP49,1.53579227762965,-1.627106559717233,-0.5518711336596205,-0.6550791346173709,0.7543507109859517,2.0522347573744275,0.47619075997831184,0.20746415810497398,-0.22383650504346303,0.13080074281674303,0.029240618738418715,-0.21079177135490546,-0.22226942877251704,0.3483323435539907,0.3764358725126382,-0.014573141904582622,1.0770456603395246,0.49328796432820066,1.2996754187668127,0.4071025221392616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ra05_Rb024,CNP50,1.5662251792833748,-1.5003706892577502,-0.44922588813636094,-0.6720544351785549,0.5521228308839786,1.9756390141600046,0.5304581073559779,0.22612806349476905,-0.0878850985759887,0.005091017334730283,-0.07254513675904942,0.15491935339148977,-0.38154206850068595,0.2502699809432751,-0.21204917604087878,0.17946054605789724,-0.014622777370837559,-0.062458898096845634,0.23696752270121713,0.16029732781268127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra02_Rb002,CNP51,1.6148968738259897,-1.1309493618464626,1.0983151063535423,-0.6531494936387326,1.2322847139187088,-0.5140959401669223,-0.18220707154463317,-0.45045460745849897,0.9292692170301126,0.5968813566529373,-0.17822244547208324,1.054936062189997,-0.5323186849497283,-0.2017271122852969,0.3696481835182824,-0.2732333503313665,0.1845932251259366,-0.10284420396713492,-0.04777205797377835,-0.13739897659399267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra12_Rb020,CNP52,2.3594775713202476,1.084237447246536,0.010000575498551824,0.2848676102027585,0.800864711863732,0.7831041117680861,-0.8438813521201479,1.1392503459827317,-0.6164176972627341,0.6320323757781515,0.7566282084316102,0.9481500067124926,-0.12777783814462967,-0.9723647366483799,1.5889993188205755,0.0011665910319646447,-0.10913337177213604,-0.3766927620339246,-0.41574620897914993,-0.3454434403808721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
Ra06_Rb017,CNP53,2.3794212414826217,0.9004539593858074,-0.3560423800479405,0.6008563300515385,0.03602370033650986,0.6296101970486931,-0.201260687722777,-0.6132292304432063,0.13251163958197626,-0.8348823114749224,0.07171753725693861,-1.164291356567564,-0.1299234172164133,-0.6205465548139638,-0.9175083610360093,-1.6095081113271654,-0.5615071490442005,0.7638371665015357,-0.6947177126916481,0.0007405259293693055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51
Ra18_Rb027,CNP54,1.5279866951808143,-1.562464131817709,-0.030690786230606,-1.106588800640432,0.9256936728015428,0.8441443045888741,0.7172533693941487,-0.486734895754883,0.4915911684920136,-0.8406576800378721,-0.0817409184728362,-1.2247983965785205,0.3340744923852348,-1.1283134188213884,-0.544139498598367,-0.7819140589479419,-0.6098289824859777,-0.3788603704028102,0.4826756069252934,-1.0837795232352292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ra05_Rb027,CNP55,1.652190231082522,-1.6549623484828135,-0.4609372014720896,-0.9280007760980798,0.6468910006680062,2.3490883751600715,0.6524424614022106,0.0072537151020893665,0.08307484322134553,-0.3468591376749476,0.08152074188400857,-0.48005856779268147,-0.3668425002092906,-0.5870325043090205,-0.5724698852142883,-0.45878676076597763,-0.49933861295003346,-0.14273797568357827,-0.09373957002581577,-0.10964573360603112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
